participant,language,gender,age,age_group,group,story,story_secs,direction,trial,repetition,aoi,aoi_hits,aoi_secs,percent_of_story
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,LeftFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,LeftFaceCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,RightFaceCenter,4,0.03333333333333333,0.003968253968253968
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,LeftFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,RightFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidChestBottom,19,0.15833333333333333,0.018849206349206348
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidChestTop,3,0.025,0.002976190476190476
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidFaceBottom,158,1.3166666666666667,0.15674603174603174
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidFaceCenter,39,0.325,0.03869047619047619
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,MidFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,Belly,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,BelowChest,145,1.2083333333333333,0.14384920634920634
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,LeftSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,RedRiding_1,8.4,reversed,8,1,RightSide,14,0.11666666666666667,0.013888888888888888
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftChestTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidChestTop,140,1.1666666666666667,0.10491606714628299
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightChestTop,40,0.3333333333333333,0.02997601918465228
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightFaceBottom,49,0.4083333333333333,0.03672062350119904
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidFaceBottom,364,3.033333333333333,0.27278177458033576
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftFaceCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidFaceCenter,104,0.8666666666666667,0.07793764988009594
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightFaceCenter,33,0.275,0.024730215827338132
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,MidFaceTop,16,0.13333333333333333,0.011990407673860911
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightFaceTop,2,0.016666666666666666,0.001498800959232614
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,Belly,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,BelowChest,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,LeftSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_2,11.12,forward,9,2,RightSide,6,0.05,0.004496402877697842
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidChestCenter,15,0.125,0.013706140350877194
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftChestTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidChestTop,51,0.425,0.04660087719298246
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightChestTop,7,0.058333333333333334,0.006396198830409357
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightFaceBottom,14,0.11666666666666667,0.012792397660818714
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidFaceBottom,182,1.5166666666666666,0.16630116959064328
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftFaceCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidFaceCenter,30,0.25,0.027412280701754388
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightFaceCenter,14,0.11666666666666667,0.012792397660818714
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,MidFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightFaceTop,2,0.016666666666666666,0.0018274853801169592
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,Belly,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,BelowChest,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,LeftSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,10,1,RightSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightChestCenter,98,0.8166666666666667,0.089546783625731
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftChestTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidChestTop,414,3.45,0.37828947368421056
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightChestTop,18,0.15,0.01644736842105263
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightFaceBottom,62,0.5166666666666667,0.05665204678362574
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidFaceBottom,395,3.2916666666666665,0.3609283625730994
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftFaceCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidFaceCenter,88,0.7333333333333333,0.0804093567251462
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightFaceCenter,25,0.20833333333333334,0.022843567251461992
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,MidFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,Belly,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,BelowChest,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,LeftSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,KingMidas_1,9.12,forward,13,2,RightSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftChestBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightChestCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftChestTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidChestTop,120,1,0.13297872340425532
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightChestTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidFaceBottom,668,5.566666666666666,0.7402482269503546
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftFaceBottom,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftFaceCenter,1,0.008333333333333333,0.0011081560283687944
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidFaceCenter,55,0.4583333333333333,0.06094858156028369
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightFaceCenter,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftFaceTop,64,0.5333333333333333,0.07092198581560284
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,MidFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightFaceTop,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,Belly,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,BelowChest,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,LeftSide,0,0,0
infant_08,nonsigning,m,0.53,infant,2,ThreeBears_1,7.52,forward,14,2,RightSide,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightChestBottom,1,0.008333333333333333,0.001984126984126984
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightChestCenter,2,0.016666666666666666,0.003968253968253968
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidChestTop,1,0.008333333333333333,0.001984126984126984
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidFaceBottom,336,2.8,0.6666666666666666
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftFaceBottom,26,0.21666666666666667,0.051587301587301584
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftFaceCenter,11,0.09166666666666666,0.021825396825396824
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidFaceCenter,32,0.26666666666666666,0.06349206349206349
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,1,1,RightSide,7,0.058333333333333334,0.013888888888888888
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidChestTop,22,0.18333333333333332,0.021825396825396824
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceBottom,503,4.191666666666666,0.49900793650793646
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceCenter,17,0.14166666666666666,0.016865079365079364
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceCenter,2,0.016666666666666666,0.001984126984126984
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,BelowChest,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,2,1,RightSide,1,0.008333333333333333,9.92063492063492e-4
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestCenter,3,0.025,0.002248201438848921
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestCenter,1,0.008333333333333333,7.49400479616307e-4
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftChestTop,7,0.058333333333333334,0.005245803357314149
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidChestTop,23,0.19166666666666668,0.017236211031175064
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceBottom,10,0.08333333333333333,0.00749400479616307
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceBottom,863,7.191666666666666,0.6467326139088729
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceCenter,29,0.24166666666666667,0.021732613908872902
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,BelowChest,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,ThreeBears_2,11.12,reversed,3,1,RightSide,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestCenter,1,0.008333333333333333,7.521058965102287e-4
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidChestTop,113,0.9416666666666667,0.08498796630565583
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceBottom,965,8.041666666666666,0.7257821901323706
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceBottom,39,0.325,0.029332129963898917
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceCenter,13,0.10833333333333334,0.009777376654632972
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceCenter,9,0.075,0.006768953068592058
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceCenter,14,0.11666666666666667,0.0105294825511432
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,BelowChest,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,KingMidas_2,11.08,reversed,4,1,RightSide,1,0.008333333333333333,7.521058965102287e-4
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightChestBottom,2,0.016666666666666666,0.0019747235387045817
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidChestCenter,1,0.008333333333333333,9.873617693522908e-4
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidChestTop,40,0.3333333333333333,0.03949447077409163
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightChestTop,1,0.008333333333333333,9.873617693522908e-4
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidFaceBottom,271,2.2583333333333333,0.2675750394944708
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftFaceBottom,6,0.05,0.0059241706161137445
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidFaceCenter,2,0.016666666666666666,0.0019747235387045817
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightFaceTop,1,0.008333333333333333,9.873617693522908e-4
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,BelowChest,2,0.016666666666666666,0.0019747235387045817
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_1,8.44,forward,5,1,RightSide,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightChestCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidChestTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightChestTop,74,0.6166666666666667,0.14682539682539683
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceBottom,1,0.008333333333333333,0.001984126984126984
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceBottom,334,2.783333333333333,0.6626984126984127
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceBottom,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceCenter,12,0.1,0.023809523809523808
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceCenter,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,MidFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightFaceTop,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,Belly,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,LeftSide,0,0,0
infant_09,signing,f,1.1,infant,1,Cinderella_2,4.2,forward,9,2,RightSide,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,RightChestBottom,0,0,0
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,MidChestBottom,1,0.008333333333333333,9.92063492063492e-4
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,LeftChestBottom,2,0.016666666666666666,0.001984126984126984
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,LeftChestCenter,29,0.24166666666666667,0.028769841269841268
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,MidChestCenter,3,0.025,0.002976190476190476
infant_09,signing,f,1.1,infant,1,RedRiding_1,8.4,forward,10,2,RightChestCenter,0,0,0
